FMID,State,Zip,Schedule,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine
1000857,Ohio,44060,"July - August Friday 4:00 PM to 8:00 PM, (Market days are July 27, August 3, 10 & 17)",-81.35085,41.66449,Federal/State government building grounds,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N
22002320,California,95341,,-120.485,37.3045,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22001283,California,95315,,-117.843,33.7255,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001218,Kentucky,40330,"May - October Tuesday 4:00 PM to 7:00 PM, (Opens May 26th.)",-84.8457298,37.7636642,,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N
1001218,Kentucky,40330,,-84.8414639,37.7449442,,N,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N
22001101,Missouri,64661,,-93.5767,40.3984,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002861,West Virginia,24740,,-81.0272,37.4111,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002749,Washington,98040,"June - October Sunday 10:00 AM to 3:00 PM, (SPECIAL HARVEST MARKET ON NOVEMBER 18, 2012.)",-122.2352029,47.5816704,Closed-off public street,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,Y
22001200,New Jersey,,,-75.0482,39.9521,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22004394,Oklahoma,,,-97.5969,35.6073,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004674,Kentucky,42701,"September - October Saturday 9:00 AM to 5:00 PM, (call for appointment)",-85.885491,37.675788,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N
22002384,Connecticut,6450,,-72.8049,41.5382,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22003463,Idaho,83709,June - September October - December,-116.299,43.5517,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21004608,Idaho,83642,January - December Saturday 9:00 am to 1:00 pm,-116.354,43.6158,Private business parking lot,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N
1001895,Michigan,48864,"January - April Saturday 10:00 AM to 3:00 PM, (Only the 1st and 3rd Saturdays each month) December Saturday 10:00 AM to 3:00 PM, (Only the 1st and 3rd Saturdays each month)",-84.420362,42.725468,Other,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N
1001895,Michigan,48864,"May - October Wednesday 8:00 AM to 2:00 PM, Saturday 8:00 AM to 2:00 PM, (Wednesday start July through October) November Wednesday 10:00 AM to 2:00 PM, (Only open the day before Thanksgiving)",-84.41566,42.72882,Local government building grounds,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N
21006077,Idaho,83642,January - December Thursday 5:00 pm to 9:00 pm,-116.392,43.611,Closed-off public street,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N
22003651,Mississippi,39301,,-88.6971,32.3639,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22004235,Maryland,21742,May June July August September,-77.6822,39.6218,Healthcare Institution,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
22003251,Kentucky,40405,,-84.2061,37.5698,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21001662,Kansas,66203,"January - December Wednesday 7:00 am to 1:00 pm, Saturday 7:00 am to 1:00 pm, (Yes on Saturdays; Wed. from June 1-Oct. 26th if enough vendors are secured.)",-94.6948,39.0244,Local government building grounds,N,N,N,Y,N,Y,N,Y,Y,N,N,Y,N,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N
21003890,Wisconsin,54452,June Wednesday 7:30 am to 1:30 pm July - October Wednesday 7:30 am to 1:30 pm,-89.684,45.1854,Local government building grounds,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N
22004610,Massachusetts,1860,,-71.0034,42.8348,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001339,New Hampshire,3054,June - September Wednesday 3:30 PM to 6:30 PM,-71.489367,42.872866,Private business parking lot,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,N,Y
1003098,Arizona,85201,"January - May Friday 9:00 AM to 1:00 PM, (Free parking to public at the Conference center and on the street by the market) June - September Friday 9:00 AM to 12:00 PM October - December Friday 9:00 AM to 1:00 PM, (Free parking to public at the Conference center and on the street by the market)",-111.8311,33.420535,Other,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N
22003422,Illinois,61548,,-89.3629,40.7913,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002799,South Carolina,29405,,-79.9722,32.8554,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000780,Michigan,49519,May - October Thursday 9:00 AM to 2:00 PM,-85.72025,42.85824,Healthcare Institution,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N
1004444,Vermont,5761,May - October Friday 3:00 PM to 6:00 PM,-73.155942,43.30585,Other,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,N
1001769,New Jersey,8840,June - October Saturday 9:00 AM to 2:00 PM,-74.36298,40.54068,Other,N,N,N,N,N,Y,Y,Y,N,Y,N,N,Y,N,N,N,Y,N,N,N,N,N,Y,N,N
22000564,New York,13114,,-76.2113,43.4594,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22001844,Ohio,45373,,-84.2404,40.0559,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22003188,Pennsylvania,16116,,-80.4368,41.0144,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002299,Indiana,46360,,-86.9016,41.7135,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001869,Oklahoma,73130,June - October Saturday 9:00 AM to 1:00 PM,-97.3422889,35.464699,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y
21000735,Massachusetts,2601,January - December Wednesday 2:00 pm to 6:00 pm,-70.2918,41.6538,Local government building grounds,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N
1001781,Mississippi,38655,"May - October Wednesday 8:00 AM to 1:00 PM, Saturday 7:00 AM to 11:00 AM",-89.517194,34.3732057,Private business parking lot,Y,N,N,N,Y,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N
1003986,Georgia,30303,May - October Wednesday 11:00 AM to 2:00 PM,-84.3929595,33.7534749,Federal/State government building grounds,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N
1000714,Massachusetts,2346,"June - October Saturday 9:00 AM to 1:00 PM, (June 9th is the opening day and October 27th is the ending day.)",-70.911191,41.891512,Local government building grounds,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,Y,Y,N
21003252,Massachusetts,2346,January - December Saturday 9:00 am to 1:00 pm,-70.9108,41.8921,Local government building grounds,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N
1001555,Virginia,20117,May - October Saturday 8:00 AM to 12:00 PM,-77.7388,38.969,Other,N,N,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,N,N
22003194,Pennsylvania,17842,,-77.0848,40.7863,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21002281,Vermont,5733,"January - December , (Winter market hours are 9:30-)",-72.6607,44.0722,Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N
22001697,Connecticut,,,-73.1213,41.5278,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002803,Ohio,,,-81.0766,41.4792,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21004686,New York,14105,"January - December Tuesday 2:00 pm to 6:00 pm, Friday 2:00 pm to 6:00 pm, (Tuesday MAY be added for the 2011 season as of July 1, not confirmed at this time.)",-78.4878,43.2055,Private business parking lot,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N
22003738,Kentucky,,,-83.7147,36.6072,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21002046,New Jersey,8846,January - December Friday 9:00 am to 3:00 pm,-74.4945,40.5816,Private business parking lot,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N
22005037,Virginia,,,-76.5771,37.6359,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22000711,New Jersey,8846,,-74.4121,40.4389,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22004611,Massachusetts,1949,,-71.0148,42.5923,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22005038,Wisconsin,,,-89.5271,43.0902,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21005858,Idaho,83644,January - December,-116.618,43.7057,Local government building grounds,N,N,N,N,N,Y,N,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,Y,Y,N,N
22003858,Delaware,19709,,-75.7183,39.4487,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002710,California,95451,,-122.56,38.7911,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002385,Connecticut,6457,,-72.6662,41.5565,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003347,Maryland,21769,May - September Thursday 3:00 PM to 6:00 PM,-77.545525,39.4427646,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N
22002967,California,95435,,-122.875,39.0032,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22003635,Virginia,22645,,-74.1109,40.4286,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22000502,Michigan,49333,,-85.4647,42.7112,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003391,Michigan,48640,"May - October Wednesday 7:00 AM to 1:00 PM, Saturday 7:00 AM to 1:00 PM",-84.247499,43.611751,Local government building grounds,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
21001727,Georgia,30655,January - December Saturday 8:30 am to 12:00 pm,-83.712,33.7963,Private business parking lot,N,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N
22003346,Tennessee,38019,,-89.6485,35.5474,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002682,Minnesota,55407,"May - October Tuesday 3:00 PM to 7:00 PM, Saturday 8:00 AM to 1:00 PM, (Tuesday markets are only open June-October.)",-93.239948,44.948012,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N
22001654,Texas,77002,,-95.3664,29.7558,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002612,North Carolina,27609,April - November Saturday 8:00 AM to 12:00 PM,-78.6432,35.838,Other,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N
1002401,California,93001,January - December Wednesday 9:00 AM to 1:00 PM,-119.244876,34.264452,Private business parking lot,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N
22002075,Michigan,48160,,-83.7402,42.05,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002943,Michigan,48160,,-83.7402,42.05,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001016,Maine,,"May - September Saturday 9:00 AM to 12:00 PM, (No Market on the last Saturday in July)",-67.8900241,44.5421092,Private business parking lot,Y,Y,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,N,Y,N,N
22005039,Colorado,,,-104.904,39.8589,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003279,Montana,MT,May - October Saturday 8:00 AM to 12:00 PM,-105.840096,46.408215,,N,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N
22001603,Ohio,44139-1184,,-81.4768,41.4243,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002839,Connecticut,,,-72.9984,41.2279,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21006111,Connecticut,,January - December Saturday 9:00 am to 1:00 pm,-73.0577,41.2239,Private business parking lot,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,N
1002668,Delaware,19963,May - October Saturday 9:00 AM to 1:00 PM,-75.428181,38.912958,Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N
1001894,New Hampshire,3055,"June - October Saturday 10:00 AM to 1:00 PM, (Market opens on June 16th and closes on October 13th.)",-71.664076,42.836765,Private business parking lot,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N
1001194,Michigan,48381,May - October Thursday 3:00 PM to 8:00 PM,-83.59969,42.58949,Closed-off public street,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N
22004060,Massachusetts,1757,,-71.5282,42.1324,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003242,Delaware,19963,May - October Saturday 9:00 AM to 1:00 PM,-75.427923,38.912808,Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N
1003163,Hawaii,96789,January - December Tuesday 11:45 AM to 12:30 PM,-158.01831,21.440716,Local government building grounds,N,N,N,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N
1001513,Minnesota,55401,"January - December Saturday 8:00 AM to 1:00 PM, (Mill City Farmers Market will be holding monthly Winter Markets inside the Mill City Museum November-April. Dates TBD.)",-93.25646,44.97846,Other,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N
21006631,Pennsylvania,19139,January - December,-75.2185,39.9661,Closed-off public street,N,Y,N,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N
22005041,Florida,34770,,-91.3916,28.3039,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002093,Indiana,46527,,-85.8434,41.5887,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21004701,California,94030,January - December Saturday 8:00 am to 1:00 pm,-122.391,37.6002,Private business parking lot,N,Y,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N
22003961,New York,,,-73.6965,41.7832,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003699,New Jersey,7041,June - October Friday 8:00 AM to 3:00 PM,-74.3109,40.7237,Local government building grounds,N,Y,Y,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N
1004353,Georgia,31061,April - October Tuesday 4:00 PM to 7:00 PM,-83.224579,33.081869,Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,Y,N,N
1004404,Indiana,46403,"May - September Saturday 8:00 AM to 3:00 PM, (Rain or shine)",-87.2664819,41.5981819,,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N
22004385,Ohio,,,-81.9175,40.5555,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002418,Pennsylvania,17551,"May - October Wednesday 4:00 PM to 8:00 PM, (May 16th to October 17th)",-76.3618026,39.9959563,"Faith-based institution (e.g., church, mosque, synagogue, temple)",N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N
1004452,New York,12546,"May - October Saturday 9:00 AM to 1:00 PM, (The market opens on May 26th and is open every Saturday until October 27th.)",-73.511549,41.953307,Local government building grounds,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y
22004400,Pennsylvania,,,-77.7816,40.9433,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22004401,Pennsylvania,,,-77.4767,40.8909,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1001560,Tennessee,38053,May - October Saturday 8:00 AM to 1:00 PM,-89.891145,35.34198,Local government building grounds,N,N,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N
22002814,Ohio,43338,,-82.8266,40.4605,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1000770,North Carolina,28759,May - October Saturday 8:00 AM to 12:00 PM,-82.5668,35.3884,Private business parking lot,N,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
1003243,Delaware,19966,"June - September Thursday 2:00 PM to 6:00 PM, (Pick up your fresh produce on your way to the beach or on your way home from work!)",-75.2937542,38.5881387,,N,N,N,N,N,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N
22005043,Delaware,,,-75.1142,38.5479,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002219,Washington,99212,May - September Wednesday 3:00 PM to 7:00 PM,-117.285,47.6864,"Faith-based institution (e.g., church, mosque, synagogue, temple)",Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N
1004902,California,95035,January - December Sunday 8:00 AM to 1:00 PM,-121.895351,37.431827,Private business parking lot,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N
1002673,Delaware,19968,April - October Friday 3:30 PM to 6:30 PM,-75.311515,38.778811,Other,N,N,N,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N
1004108,Massachusetts,2186,June - October Thursday 1:00 PM to 6:00 PM,-71.067,42.2694,,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,N,N
22002588,Vermont,5468,,-73.1167,44.6279,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21002315,Oregon,97862,January - December Wednesday 4:00 pm to 7:00 pm,-118.382,45.9244,Private business parking lot,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N
22005045,Wisconsin,,,-88.0056,43.1341,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004784,Wisconsin,53214,November - December Saturday 8:00 AM to 12:00 PM,-88.016453,43.023945,Other,Y,N,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y
22000839,Oregon,97222,,-122.642,45.4451,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21003614,New Mexico,88041,January - December Thursday 4:30 pm to 6:30 pm,-107.94,32.8021,Local government building grounds,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,N
22003726,Nevada,89423,,-119.766,38.9541,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002585,Nebraska,68959,,-98.9463,40.4994,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003601,Virginia,23117,"May - October Saturday 8:00 AM to 1:00 PM, (We are an open air market, and we are open rain-or-shine - though we have vendors who may decline to set up in the rain. )",-77.907497,38.012293,Other,Y,N,N,N,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,Y,N
22003640,Virginia,23093,,-77.9078,38.0102,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22005046,Wisconsin,,,-87.9096,43.0324,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22001291,Ohio,,,-81.1155,40.7184,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22001222,Idaho,83318,,-113.761,42.5476,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1002928,Minnesota,55405,"May - December Monday - Friday 6:00 AM to 1:00 PM, Saturday - Sunday 6:00 AM to 2:00 PM, (during mid-November through December 23rd, it is Holiday trees & ornamentals and open til 9 p.m.)",-93.2867112,44.9808738,Local government building grounds,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N
1002928,Minnesota,,May - October Thursday 6:00 AM to 6:00 PM,-93.271093,44.978263,Other,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,N
1004061,Minnesota,55345,"July - October Tuesday 3:00 PM to 7:00 PM, (July 3-October 2)",-93.46684,44.93956,Local government building grounds,Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N
21003141,Indiana,47303,"January - December Wednesday 3:30 pm to 5:30 pm, Saturday 8:00 am to 12:00 pm, (Wed. start 1st wed in June and go through last wed in Oct)",-85.3969,40.2275,Private business parking lot,N,Y,N,N,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N
22002130,North Dakota,,,-101.316,48.2401,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22002014,North Carolina,28227,,-80.6548,35.185,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22005047,California,,,-122.408,37.7826,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
21001059,Colorado,81645,January - December Saturday 9:00 am to 2:00 pm,-106.431,39.5864,Local government building grounds,N,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N
22005048,California,,,-123.824,40.237,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004903,California,94158,April - November Wednesday 10:00 AM to 2:00 PM,-122.3893633,37.7687493,Educational institution,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N
22005049,California,,,-122.42,37.757,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1004808,California,94110,April - December Thursday 4:00 PM to 8:00 PM,-122.4149417,37.7556683,Closed-off public street,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N
1004828,Massachusetts,2115,June - October Thursday 11:00 AM to 6:00 PM,-71.1048586,42.3341701,Other,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N
22002836,North Carolina,28753,,-82.5492,35.5766,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
22003653,Mississippi,39350,,-89.2847,33.3914,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
1003653,Mississippi,39202,"February - November Saturday 8:00 AM to 2:00 PM, (Seasonal hours: Tuesday, Thursday & Saturday from mid May to mid August 8:00 am until 2:00 pm)",-90.175748,32.303579,Federal/State government building grounds,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,Y,Y,Y,N
